campaign_id,campaign_name,date,target_audience,channel,impressions,clicks,conversions,spend,revenue_generated,roas
825598,Category Promotion,2023-10-02,All,Social Media,608,141,42,94.8,272.8,2.71
35068,App Push Notification,2023-10-02,Inactive,App,531,280,12,94.48,390.09,3.96
361152,Email Campaign,2023-10-02,Inactive,Social Media,776,151,14,59.65,496.22,1.83
734365,Referral Program,2023-10-02,Premium,Email,443,141,20,61.84,480.85,3.4
198221,New User Discount,2023-10-03,Premium,SMS,452,69,88,60.34,135.18,2.8
907925,Weekend Special,2023-10-03,All,App,519,55,69,63.61,303.58,3.61
236952,Festival Offer,2023-10-03,Premium,SMS,852,258,47,75.19,205.97,2.55
145412,Flash Sale,2023-10-03,New Users,Social Media,760,202,79,58.64,184.09,1.82
769497,Membership Drive,2023-10-03,Inactive,Social Media,427,261,93,52.83,181.26,2.39
761074,Category Promotion,2023-10-03,Inactive,Email,922,57,56,60.93,321.36,2.31
822172,App Push Notification,2023-10-03,All,Email,581,162,38,63.55,100.69,3.86
521319,Email Campaign,2023-10-03,All,Social Media,577,57,76,61.1,238.53,2.75
310597,Referral Program,2023-10-03,Inactive,Social Media,537,233,38,83.81,224.43,2.53
876642,New User Discount,2023-10-04,Inactive,App,896,215,64,79.35,441.72,2.63
77742,Weekend Special,2023-10-04,Inactive,App,774,218,60,69.42,180.6,3.22
201339,Festival Offer,2023-10-04,Inactive,App,857,209,54,93.98,367.12,2.1
718346,Flash Sale,2023-10-04,Premium,Social Media,418,212,31,66.02,192.22,1.94
877604,Membership Drive,2023-10-04,All,SMS,474,287,75,90.67,185.93,1.6
182686,Category Promotion,2023-10-04,New Users,Email,778,132,74,83.32,422.57,2.94
663494,App Push Notification,2023-10-04,New Users,SMS,574,109,76,83.25,372.17,3.58
795801,Email Campaign,2023-10-04,Premium,Email,618,265,44,85.56,463.93,2.72
88032,Referral Program,2023-10-04,All,SMS,845,226,76,60.0,132.54,1.6
112374,New User Discount,2023-10-05,Inactive,App,694,208,63,57.66,262.18,3.91
632822,Weekend Special,2023-10-05,Inactive,Email,785,66,92,65.49,413.19,3.25
992471,Festival Offer,2023-10-05,Inactive,Social Media,931,235,52,91.62,403.93,3.22
818944,Flash Sale,2023-10-05,Inactive,Email,761,240,25,99.18,413.67,2.48
963749,Membership Drive,2023-10-05,All,SMS,666,65,94,54.24,111.57,3.2
391752,Category Promotion,2023-10-05,Inactive,SMS,536,232,44,89.99,401.94,1.68
594198,App Push Notification,2023-10-05,All,Social Media,414,300,90,98.83,166.62,2.61
27620,Email Campaign,2023-10-05,Premium,Email,887,86,28,81.79,229.46,3.65
316767,Referral Program,2023-10-05,Premium,App,447,173,50,96.86,411.92,3.31
772234,New User Discount,2023-10-06,New Users,App,534,61,19,84.2,136.58,2.49
708098,Weekend Special,2023-10-06,New Users,App,744,134,96,79.66,462.19,3.95
947749,Festival Offer,2023-10-06,All,Social Media,518,56,69,65.74,184.43,3.33
254900,Flash Sale,2023-10-06,Premium,Social Media,683,222,10,76.53,155.47,2.14
907149,Membership Drive,2023-10-06,Inactive,App,634,97,83,67.67,470.42,3.54
41999,Category Promotion,2023-10-06,All,App,787,80,95,67.26,436.45,3.69
226528,App Push Notification,2023-10-06,Inactive,Social Media,700,116,33,65.14,251.36,3.0
489084,Email Campaign,2023-10-06,Premium,Email,792,218,48,91.37,220.22,3.97
537668,Referral Program,2023-10-06,Inactive,Social Media,870,251,88,55.71,266.25,1.9
123853,New User Discount,2023-10-07,Premium,SMS,722,296,70,83.41,316.75,3.33
358526,Weekend Special,2023-10-07,Premium,App,594,191,59,97.35,216.4,3.21
267734,Festival Offer,2023-10-07,New Users,SMS,671,239,34,94.94,181.5,3.87
380759,Flash Sale,2023-10-07,New Users,SMS,860,180,62,66.37,416.38,2.46
984549,Membership Drive,2023-10-07,Inactive,Email,623,242,22,60.74,128.41,2.48
762752,Category Promotion,2023-10-07,New Users,App,755,204,74,67.68,496.75,2.69
568957,App Push Notification,2023-10-07,All,Email,920,200,77,79.75,367.64,2.43
719092,Email Campaign,2023-10-07,Premium,Email,463,281,17,89.91,407.39,2.08
58550,Referral Program,2023-10-07,Premium,Social Media,826,71,91,73.03,226.54,2.58
416080,New User Discount,2023-10-08,New Users,Email,898,126,90,62.38,478.14,1.79
99683,Weekend Special,2023-10-08,All,Social Media,980,227,57,78.51,113.36,2.21
615112,Festival Offer,2023-10-08,All,App,769,170,63,56.91,483.18,1.71
279947,Flash Sale,2023-10-08,Inactive,Social Media,601,194,79,65.11,306.4,2.28
188904,Membership Drive,2023-10-08,New Users,App,743,136,43,84.16,416.65,1.99
762020,Category Promotion,2023-10-08,Premium,Social Media,536,190,49,62.77,318.08,2.83
682882,App Push Notification,2023-10-08,All,Social Media,996,104,47,68.08,415.13,2.06
797035,Email Campaign,2023-10-08,Premium,App,847,280,43,58.46,443.76,2.85
705456,Referral Program,2023-10-08,Premium,SMS,460,198,69,87.99,214.24,3.28
843995,New User Discount,2023-10-09,Inactive,Social Media,688,141,23,72.74,443.18,3.68
770317,Weekend Special,2023-10-09,Inactive,SMS,918,63,53,51.98,330.46,2.45
192247,Festival Offer,2023-10-09,New Users,App,680,219,59,61.09,311.44,1.82
106348,Flash Sale,2023-10-09,All,Social Media,506,76,56,72.36,284.25,3.24
887473,Membership Drive,2023-10-09,New Users,SMS,607,281,78,85.58,373.4,3.72
199784,Category Promotion,2023-10-09,Premium,Email,997,194,97,89.35,140.39,3.92
776319,App Push Notification,2023-10-09,Premium,App,620,168,13,71.5,463.42,3.21
489978,Email Campaign,2023-10-09,All,SMS,487,181,88,90.58,361.67,2.57
723817,Referral Program,2023-10-09,All,Social Media,421,66,51,66.19,259.32,3.01
289946,New User Discount,2023-10-10,Premium,Social Media,785,226,21,70.6,466.55,2.89
526000,Weekend Special,2023-10-10,All,Social Media,854,132,73,85.98,369.69,1.85
486368,Festival Offer,2023-10-10,Inactive,SMS,565,262,84,66.67,204.25,2.42
294483,Flash Sale,2023-10-10,Premium,App,401,152,97,60.48,116.2,3.65
474489,Membership Drive,2023-10-10,New Users,SMS,534,178,79,87.37,247.47,2.58
883132,Category Promotion,2023-10-10,All,Email,581,234,20,78.32,435.91,2.65
758640,App Push Notification,2023-10-10,Premium,SMS,625,244,36,90.81,223.74,2.46
699964,Email Campaign,2023-10-10,Inactive,App,478,271,68,74.1,487.74,2.0
170327,Referral Program,2023-10-10,New Users,Email,848,113,35,82.86,408.8,1.67
871435,New User Discount,2023-10-11,Premium,App,452,285,50,59.37,339.73,3.96
55487,Weekend Special,2023-10-11,New Users,App,587,178,31,51.46,208.06,3.17
106982,Festival Offer,2023-10-11,Inactive,Social Media,615,75,82,59.72,163.19,1.76
202575,Flash Sale,2023-10-11,All,Social Media,485,270,14,57.18,129.13,2.17
26274,Membership Drive,2023-10-11,New Users,SMS,791,221,45,73.4,127.72,3.14
782071,Category Promotion,2023-10-11,New Users,Social Media,828,93,32,76.45,433.37,3.7
469940,App Push Notification,2023-10-11,All,App,548,187,36,70.82,409.45,1.85
586198,Email Campaign,2023-10-11,All,App,826,88,59,66.65,354.18,3.97
30118,Referral Program,2023-10-11,New Users,Social Media,995,275,29,86.71,411.0,3.85
737586,New User Discount,2023-10-12,New Users,SMS,473,93,56,77.59,440.91,3.56
769710,Weekend Special,2023-10-12,All,SMS,602,244,74,55.99,202.8,3.73
538922,Festival Offer,2023-10-12,Premium,App,595,113,76,54.88,109.83,3.17
572315,Flash Sale,2023-10-12,Inactive,SMS,587,196,21,55.9,127.71,3.51
686586,Membership Drive,2023-10-12,New Users,Social Media,682,212,36,66.66,464.48,1.89
810197,Category Promotion,2023-10-12,Premium,Email,440,246,56,97.12,380.54,3.82
62211,App Push Notification,2023-10-12,Premium,App,795,211,66,66.53,467.99,2.28
945595,Email Campaign,2023-10-12,Inactive,App,631,202,87,64.27,170.33,3.01
111678,Referral Program,2023-10-12,New Users,Social Media,853,80,19,68.75,448.27,2.88
582965,New User Discount,2023-10-13,Inactive,Social Media,422,288,52,88.97,499.56,3.06
81355,Weekend Special,2023-10-13,New Users,App,901,54,37,82.44,343.69,1.61
302033,Festival Offer,2023-10-13,All,Email,526,130,52,51.42,252.42,2.21
798658,Flash Sale,2023-10-13,New Users,Email,757,70,33,91.19,423.92,2.89
789281,Membership Drive,2023-10-13,All,Social Media,466,62,62,90.75,300.48,3.81
278900,Category Promotion,2023-10-13,Premium,Email,921,69,83,87.47,378.7,2.83
723562,App Push Notification,2023-10-13,New Users,SMS,857,281,92,99.84,442.46,1.58
226886,Email Campaign,2023-10-13,Premium,Social Media,669,268,55,64.7,240.06,1.6
489501,Referral Program,2023-10-13,Premium,Social Media,501,226,89,93.01,263.02,3.14
672572,New User Discount,2023-10-14,Inactive,SMS,594,180,43,56.46,273.67,3.73
336432,Weekend Special,2023-10-14,Inactive,Social Media,938,54,89,67.1,427.98,2.12
353342,Festival Offer,2023-10-14,New Users,Email,979,111,95,69.67,120.7,3.16
696367,Flash Sale,2023-10-14,All,Social Media,818,71,66,86.11,103.65,2.44
427810,Membership Drive,2023-10-14,Inactive,App,755,150,44,80.13,299.36,1.51
922781,Category Promotion,2023-10-14,Inactive,Social Media,784,97,99,56.6,392.7,2.14
441988,App Push Notification,2023-10-14,Inactive,Social Media,480,183,55,56.29,322.72,1.74
268778,Email Campaign,2023-10-14,Premium,Email,637,232,38,78.88,177.56,2.81
656892,Referral Program,2023-10-14,New Users,Email,839,88,28,75.13,378.93,2.31
236890,New User Discount,2023-10-15,Premium,Social Media,915,203,60,50.72,429.49,3.02
410548,Weekend Special,2023-10-15,All,App,566,80,21,88.97,323.57,2.02
514137,Festival Offer,2023-10-15,Premium,App,490,186,56,68.41,170.58,3.42
821541,Flash Sale,2023-10-15,Inactive,Email,532,153,53,80.04,235.06,2.41
771634,Membership Drive,2023-10-15,New Users,App,912,249,84,93.48,246.52,3.53
906558,Category Promotion,2023-10-15,New Users,Email,645,75,56,72.81,321.42,3.79
159766,App Push Notification,2023-10-15,Inactive,SMS,711,68,87,74.47,229.33,3.94
731527,Email Campaign,2023-10-15,New Users,Email,934,223,27,79.32,288.99,2.56
404475,Referral Program,2023-10-15,Premium,App,996,266,99,95.37,228.95,1.67
785475,New User Discount,2023-10-16,All,SMS,626,196,62,58.08,375.75,3.26
307431,Weekend Special,2023-10-16,Premium,App,552,219,58,90.9,234.37,1.63
230708,Festival Offer,2023-10-16,Premium,Social Media,519,244,14,67.67,144.62,1.56
855115,Flash Sale,2023-10-16,All,SMS,406,238,63,66.65,496.86,3.2
998624,Membership Drive,2023-10-16,Inactive,App,673,119,90,92.69,327.04,3.52
529250,Category Promotion,2023-10-16,New Users,Email,789,69,30,68.24,284.51,2.84
724189,App Push Notification,2023-10-16,Inactive,Email,784,136,26,80.11,199.23,1.78
799603,Email Campaign,2023-10-16,New Users,Email,663,254,73,55.88,436.84,3.68
442897,Referral Program,2023-10-16,All,SMS,921,214,37,62.55,113.62,1.82
352010,New User Discount,2023-10-17,All,SMS,680,132,47,86.73,124.12,3.82
66055,Weekend Special,2023-10-17,New Users,SMS,832,140,87,64.18,320.41,3.05
351059,Festival Offer,2023-10-17,Inactive,App,974,120,26,80.81,230.47,3.8
947353,Flash Sale,2023-10-17,Premium,Email,855,187,67,91.72,119.46,3.5
663955,Membership Drive,2023-10-17,All,Social Media,601,259,15,56.6,222.98,3.19
241809,Category Promotion,2023-10-17,New Users,Social Media,697,265,16,80.75,226.29,3.97
101444,App Push Notification,2023-10-17,All,Email,916,106,82,61.93,199.27,3.88
89588,Email Campaign,2023-10-17,Inactive,SMS,829,245,98,62.1,367.99,2.8
12206,Referral Program,2023-10-17,All,App,552,73,99,78.1,106.66,2.75
81239,New User Discount,2023-10-18,All,Social Media,969,205,73,81.7,117.28,3.72
428452,Weekend Special,2023-10-18,Inactive,Social Media,935,262,14,61.5,397.03,2.44
107133,Festival Offer,2023-10-18,Inactive,Email,708,236,23,56.09,454.68,1.7
310411,Flash Sale,2023-10-18,Inactive,Social Media,991,165,39,81.73,453.48,3.81
142368,Membership Drive,2023-10-18,All,Email,820,197,50,67.66,218.76,3.28
11101,Category Promotion,2023-10-18,New Users,SMS,818,92,35,64.91,123.81,3.45
197324,App Push Notification,2023-10-18,Inactive,Social Media,404,60,10,90.39,464.91,2.41
911695,Email Campaign,2023-10-18,New Users,Email,755,292,81,90.96,371.34,2.09
329612,Referral Program,2023-10-18,All,Email,558,75,40,95.45,220.92,3.14
899065,New User Discount,2023-10-19,Inactive,App,524,201,95,92.51,131.53,3.17
74966,Weekend Special,2023-10-19,New Users,App,919,130,66,79.35,426.79,4.0
188517,Festival Offer,2023-10-19,New Users,App,891,56,97,52.33,149.5,2.27
774858,Flash Sale,2023-10-19,Inactive,App,746,111,71,59.97,433.95,2.14
587583,Membership Drive,2023-10-19,Premium,App,457,138,24,50.78,300.95,3.13
355728,Category Promotion,2023-10-19,New Users,Social Media,980,170,69,67.22,400.75,3.13
657790,App Push Notification,2023-10-19,Premium,Email,834,266,37,66.45,337.16,3.48
149789,Email Campaign,2023-10-19,New Users,Social Media,951,88,68,53.66,146.1,3.41
155257,Referral Program,2023-10-19,Premium,Social Media,821,92,41,67.11,213.73,3.55
338075,New User Discount,2023-10-20,New Users,App,728,115,56,66.17,148.14,3.81
346169,Weekend Special,2023-10-20,Premium,SMS,544,147,46,53.02,407.27,1.79
772322,Festival Offer,2023-10-20,Inactive,App,947,51,93,52.93,112.28,2.92
543981,Flash Sale,2023-10-20,New Users,SMS,927,109,83,63.59,306.68,1.57
544147,Membership Drive,2023-10-20,Inactive,SMS,761,131,59,87.39,240.94,2.82
270561,Category Promotion,2023-10-20,Inactive,Social Media,766,254,35,65.41,466.85,3.36
965695,App Push Notification,2023-10-20,All,App,656,230,30,77.95,465.78,2.36
433393,Email Campaign,2023-10-20,Inactive,Social Media,460,151,14,97.88,205.81,1.91
626541,Referral Program,2023-10-20,Premium,Email,425,90,58,70.28,478.6,2.65
307039,New User Discount,2023-10-21,All,Email,864,254,68,58.65,234.2,2.16
657597,Weekend Special,2023-10-21,Inactive,Email,514,280,22,71.86,204.95,2.58
115604,Festival Offer,2023-10-21,All,SMS,488,184,49,99.37,181.19,3.99
925064,Flash Sale,2023-10-21,Premium,SMS,711,126,13,97.22,146.47,3.22
342084,Membership Drive,2023-10-21,Premium,SMS,421,245,80,92.19,226.3,2.25
265503,Category Promotion,2023-10-21,New Users,SMS,428,299,52,90.02,130.15,2.66
679162,App Push Notification,2023-10-21,New Users,SMS,411,109,76,78.4,316.39,2.36
248254,Email Campaign,2023-10-21,New Users,Email,779,51,72,52.01,338.94,2.35
954820,Referral Program,2023-10-21,Premium,App,875,285,93,95.51,289.35,2.19
771350,New User Discount,2023-10-22,All,Email,611,145,68,68.88,240.29,1.82
146901,Weekend Special,2023-10-22,Premium,App,726,261,48,77.68,332.82,3.23
711071,Festival Offer,2023-10-22,Premium,App,604,248,68,72.22,468.29,3.07
11899,Flash Sale,2023-10-22,New Users,Social Media,890,194,40,57.43,130.96,2.06
590103,Membership Drive,2023-10-22,Premium,Social Media,451,239,42,98.78,173.78,2.88
658522,Category Promotion,2023-10-22,All,Email,669,223,44,70.03,200.1,2.1
762245,App Push Notification,2023-10-22,Premium,SMS,654,241,74,54.07,493.81,3.6
998815,Email Campaign,2023-10-22,Inactive,Email,866,220,31,89.86,266.18,1.7
15862,Referral Program,2023-10-22,New Users,Social Media,785,115,96,75.45,114.96,3.16
677681,New User Discount,2023-10-23,Inactive,Social Media,724,75,16,83.19,294.14,3.49
988694,Weekend Special,2023-10-23,New Users,Email,753,83,98,96.87,198.4,1.74
312061,Festival Offer,2023-10-23,Inactive,SMS,744,159,44,94.5,356.71,2.85
215171,Flash Sale,2023-10-23,Inactive,App,929,61,28,96.01,477.06,3.31
691114,Membership Drive,2023-10-23,Premium,SMS,941,170,90,80.52,210.68,3.5
16023,Category Promotion,2023-10-23,Inactive,Email,750,53,96,80.85,395.09,1.92
118372,App Push Notification,2023-10-23,Inactive,SMS,655,167,75,77.07,398.74,1.99
874860,Email Campaign,2023-10-23,Inactive,Social Media,731,216,90,62.4,438.0,3.8
55621,Referral Program,2023-10-23,Inactive,SMS,905,138,29,76.01,228.88,2.96
740151,New User Discount,2023-10-24,New Users,Email,648,106,25,55.39,214.0,3.17
653709,Weekend Special,2023-10-24,Premium,Social Media,479,295,88,74.48,191.1,1.53
946785,Festival Offer,2023-10-24,Inactive,Email,696,115,36,85.29,470.71,2.5
723582,Flash Sale,2023-10-24,Inactive,App,679,188,91,80.04,355.31,3.44
676062,Membership Drive,2023-10-24,New Users,Email,761,109,29,79.31,346.14,1.69
369482,Category Promotion,2023-10-24,All,App,640,283,16,74.5,471.8,1.61
332718,App Push Notification,2023-10-24,New Users,App,911,224,28,76.13,153.63,1.66
489929,Email Campaign,2023-10-24,New Users,Email,774,175,52,89.12,310.32,3.25
778046,Referral Program,2023-10-24,Premium,App,935,197,58,76.57,483.26,1.92
948794,New User Discount,2023-10-25,Premium,App,944,162,69,82.9,287.84,3.58
177282,Weekend Special,2023-10-25,New Users,Email,623,287,36,61.26,114.75,3.22
971057,Festival Offer,2023-10-25,Premium,Social Media,529,147,27,95.3,122.91,1.56
743109,Flash Sale,2023-10-25,New Users,App,554,126,48,52.81,108.25,3.14
200452,Membership Drive,2023-10-25,All,Social Media,662,159,53,52.12,424.16,3.48
878472,Category Promotion,2023-10-25,All,App,785,113,80,65.19,171.67,3.68
511699,App Push Notification,2023-10-25,All,Email,660,190,81,72.51,411.86,2.39
433904,Email Campaign,2023-10-25,New Users,SMS,612,219,59,57.57,290.88,3.2
880021,Referral Program,2023-10-25,Inactive,Email,894,165,81,70.09,174.37,2.04
264091,New User Discount,2023-10-26,All,App,789,259,15,98.46,374.25,3.62
425385,Weekend Special,2023-10-26,Premium,App,463,299,58,60.78,164.15,1.56
530857,Festival Offer,2023-10-26,Premium,App,890,177,98,68.11,187.02,2.01
831126,Flash Sale,2023-10-26,All,Email,837,169,70,75.74,203.29,2.55
568945,Membership Drive,2023-10-26,Premium,Social Media,485,93,26,72.07,133.98,3.52
488641,Category Promotion,2023-10-26,All,Social Media,723,209,49,51.6,386.59,2.38
484117,App Push Notification,2023-10-26,Inactive,App,726,162,20,89.13,107.15,2.53
65567,Email Campaign,2023-10-26,All,Social Media,876,141,99,99.75,335.84,3.12
354373,Referral Program,2023-10-26,Inactive,Social Media,682,276,47,83.91,407.36,1.77
631612,New User Discount,2023-10-27,Inactive,App,786,185,63,54.18,338.0,2.64
614615,Weekend Special,2023-10-27,Inactive,Social Media,735,148,50,83.69,151.52,2.94
630286,Festival Offer,2023-10-27,Premium,Social Media,820,239,35,71.34,148.84,3.27
640439,Flash Sale,2023-10-27,New Users,Social Media,995,277,65,50.61,292.49,2.44
149697,Membership Drive,2023-10-27,Inactive,App,446,190,85,79.68,128.55,3.71
753558,Category Promotion,2023-10-27,Inactive,App,430,182,34,99.79,324.14,3.95
144705,App Push Notification,2023-10-27,Inactive,SMS,607,251,46,80.18,454.67,3.57
33253,Email Campaign,2023-10-27,All,Social Media,728,165,21,83.12,434.84,1.75
970901,Referral Program,2023-10-27,Premium,SMS,788,239,97,56.02,288.12,3.18
2703,New User Discount,2023-10-28,All,App,449,200,81,52.18,403.88,3.74
653090,Weekend Special,2023-10-28,Premium,App,872,235,67,96.27,258.33,2.75
444020,Festival Offer,2023-10-28,Inactive,SMS,575,92,37,78.89,102.06,2.56
15193,Flash Sale,2023-10-28,Premium,SMS,833,125,19,64.73,119.03,3.17
887731,Membership Drive,2023-10-28,All,SMS,815,132,88,78.24,152.89,2.48
187687,Category Promotion,2023-10-28,New Users,SMS,553,70,71,68.91,226.76,1.96
908402,App Push Notification,2023-10-28,New Users,App,709,61,50,78.65,422.52,3.79
967072,Email Campaign,2023-10-28,Inactive,App,481,242,16,88.57,103.47,2.08
583990,Referral Program,2023-10-28,All,App,661,257,55,64.9,285.66,4.0
509999,New User Discount,2023-10-29,Inactive,App,843,279,44,71.78,141.05,2.61
648738,Weekend Special,2023-10-29,Inactive,Social Media,478,242,23,96.88,348.31,3.85
79712,Festival Offer,2023-10-29,All,SMS,748,263,32,94.4,132.71,2.21
815166,Flash Sale,2023-10-29,All,App,950,209,43,71.45,326.79,1.72
547270,Membership Drive,2023-10-29,New Users,App,922,256,50,91.91,465.05,1.86
773663,Category Promotion,2023-10-29,Inactive,App,771,205,34,79.94,266.17,2.52
235505,App Push Notification,2023-10-29,New Users,App,843,53,74,70.88,128.12,1.72
521608,Email Campaign,2023-10-29,Inactive,SMS,808,185,26,91.86,278.32,2.3
674579,Referral Program,2023-10-29,New Users,SMS,818,213,95,52.98,473.0,2.25
928240,New User Discount,2023-10-30,Inactive,App,661,295,23,61.4,469.96,3.06
971776,Weekend Special,2023-10-30,Premium,SMS,638,266,67,81.55,180.3,2.87
